Generating SQLite file /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.sqlite from /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.nsys-rep
Processing [/home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.sqlite] with [/opt/nvidia/nsight-systems/2023.1.2/host-linux-x64/reports/cuda_gpu_trace.py]... 

 ** CUDA GPU Trace (cuda_gpu_trace):

  Start (ns)    Duration (ns)  CorrId  GrdX  GrdY  GrdZ  BlkX  BlkY  BlkZ  Reg/Trd  StcSMem (MB)  DymSMem (MB)  Bytes (MB)  Throughput (MBps)  SrcMemKd  DstMemKd           Device           Ctx  Strm         Name       
 30,187,392,6…         16,480  165,5…  3,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,435,7…        231,232  165,5…  20    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,187,668,0…          3,936  165,6…  640   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,672,7…         10,656  165,6…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,684,2…          3,072  165,6…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,688,3…          7,936  165,6…  16    1     1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,697,6…          1,952  165,6…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,700,4…          2,304  165,6…  1     1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,705,3…          5,696  165,6…  1,2…  1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,747,8…          5,056  165,6…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,776,1…         16,672  165,6…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,834,6…          4,640  165,7…  7     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,859,4…         38,433  165,7…  8,5…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,898,8…          7,073  165,7…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,187,924,8…        289,504  165,7…  54    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,188,215,2…          6,496  165,7…  1,7…  1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,188,222,7…          4,961  165,7…  7     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,188,228,6…         39,585  165,7…  8,5…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,188,269,2…          7,360  165,8…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,188,277,5…        289,504  165,8…  54    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,188,568,0…          7,104  165,8…  1,7…  1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,188,576,0…          4,864  165,8…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,188,581,7…         39,040  165,8…  8,5…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,188,621,8…        659,968  165,8…  20    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,189,282,7…          3,936  165,8…  640   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,287,4…          7,968  165,8…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,296,4…          2,848  165,9…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,300,2…          6,816  165,9…  16    1     1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,308,2…          1,568  165,9…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,310,6…          2,016  165,9…  1     1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,313,4…          5,600  165,9…  1,2…  1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,319,8…          4,928  165,9…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,325,6…          9,344  165,9…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,335,7…          4,608  165,9…  8     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,341,4…         44,320  166,0…  9,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,386,6…          7,360  166,0…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,395,0…        292,192  166,0…  60    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,189,688,2…         13,440  166,0…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,702,5…          5,599  166,0…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,709,1…          7,136  166,0…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,717,7…          4,512  166,0…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,723,0…          7,360  166,0…  160   2     1     512   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,731,2…          5,888  166,1…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,738,0…          3,904  166,1…  640   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,742,7…          8,032  166,1…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,751,6…          3,681  166,1…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,756,1…          6,081  166,1…  160   2     1     512   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,763,2…          5,760  166,1…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,770,0…          3,008  166,1…  640   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,774,0…          8,064  166,1…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,783,1…          4,672  166,2…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,788,8…          1,824  166,2…  128   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,791,5…          1,696  166,2…  None  None  None  None  None  None  None     None          None               0.000              2.358  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,189,819,6…          1,440  166,2…  None  None  None  None  None  None  None     None          None               0.000              2.778  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,189,842,8…          1,472  166,2…  None  None  None  None  None  None  None     None          None               0.000              2.717  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,189,864,1…          1,471  166,2…  None  None  None  None  None  None  None     None          None               0.000              2.719  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,189,894,7…          1,504  166,2…  128   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,952,7…          1,696  166,2…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,189,981,7…          2,048  166,3…  128   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,002,9…          1,344  166,3…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,032,7…          5,473  166,3…  128   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,066,2…          9,151  166,3…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,091,1…          4,448  166,3…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,115,6…          9,792  166,3…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,143,1…          3,136  166,3…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,169,0…          3,519  166,3…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,217,9…         25,057  166,4…  8     2     16    256   1     1     57       0.016         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_32x12…
 30,190,246,4…         26,880  166,4…  2,0…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,274,2…          9,696  166,4…  1,0…  1     1     32    4     1     28       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void <unnamed>::s…
 30,190,290,2…          2,080  166,4…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,312,1…         13,888  166,4…  2,0…  1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,338,4…          7,840  166,4…  256   1     1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,358,3…          1,311  166,4…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,387,5…         13,153  166,4…  4,0…  1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,419,2…         16,193  166,5…  2,0…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,464,4…         65,792  166,5…  2     4     16    64    1     1     126      0.008         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_64x64…
 30,190,531,1…          5,024  166,5…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,553,7…          6,656  166,5…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,623,6…          4,448  166,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,651,5…         16,992  166,5…  3,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,695,2…        231,456  166,5…  20    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,190,927,5…          3,840  166,6…  640   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,932,2…         10,784  166,6…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,944,0…          3,072  166,6…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,948,1…          8,288  166,6…  16    1     1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,957,7…          1,984  166,6…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,960,7…          2,272  166,6…  1     1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,190,971,2…          5,632  166,6…  1,2…  1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,012,8…          4,992  166,6…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,041,9…         16,352  166,6…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,101,2…          4,736  166,7…  7     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,126,2…         38,528  166,7…  8,5…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,165,7…          7,008  166,7…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,191,4…        288,960  166,7…  54    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,191,481,4…          6,560  166,7…  1,7…  1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,488,9…          5,504  166,7…  7     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,495,4…         39,040  166,7…  8,5…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,535,3…          7,552  166,8…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,543,7…        289,376  166,8…  54    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,191,833,9…          6,751  166,8…  1,7…  1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,841,5…          4,737  166,8…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,847,0…         40,288  166,8…  8,5…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,191,888,3…        660,065  166,8…  20    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,192,549,4…          3,680  166,8…  640   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,554,0…          8,480  166,8…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,563,3…          2,848  166,9…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,567,1…          6,816  166,9…  16    1     1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,575,3…          1,568  166,9…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,577,7…          1,984  166,9…  1     1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,580,6…          5,376  166,9…  1,2…  1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,586,9…          5,024  166,9…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,592,9…          9,440  166,9…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,603,3…          4,576  166,9…  8     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,608,9…         42,592  167,0…  9,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,652,4…          6,912  167,0…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,660,2…        294,688  167,0…  60    4     1     8     16    1     114      0.009         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void magma_sgemmE…
 30,192,956,0…         13,504  167,0…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,970,3…          5,600  167,0…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,976,9…          7,296  167,0…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,985,3…          4,736  167,0…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,990,9…          7,296  167,0…  160   2     1     512   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,192,999,5…          5,920  167,1…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,006,4…          4,096  167,1…  640   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,011,3…          8,640  167,1…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,020,9…          3,712  167,1…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,025,5…          6,048  167,1…  160   2     1     512   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,032,3…          5,728  167,1…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,039,1…          2,976  167,1…  640   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,043,0…          7,808  167,1…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,051,7…          4,736  167,2…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,057,5…          1,792  167,2…  128   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,064,2…          1,568  167,2…  None  None  None  None  None  None  None     None          None               0.000              2.551  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,091,7…          1,440  167,2…  None  None  None  None  None  None  None     None          None               0.000              2.778  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,119,4…          1,440  167,2…  None  None  None  None  None  None  None     None          None               0.000              2.778  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,141,1…          1,440  167,2…  None  None  None  None  None  None  None     None          None               0.000              2.778  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,176,2…          3,840  167,2…  8     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,228,0…          1,472  167,2…  None  None  None  None  None  None  None     None          None               0.000              2.717  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,250,8…          1,472  167,3…  None  None  None  None  None  None  None     None          None               0.000              2.717  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,276,1…          1,472  167,3…  None  None  None  None  None  None  None     None          None               0.000              2.717  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,297,5…          1,440  167,3…  None  None  None  None  None  None  None     None          None               0.000              2.778  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,329,7…          2,016  167,3…  8     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,378,7…          1,472  167,3…  None  None  None  None  None  None  None     None          None               0.000              2.717  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,401,5…          1,440  167,3…  None  None  None  None  None  None  None     None          None               0.000              2.778  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,426,8…          1,696  167,3…  None  None  None  None  None  None  None     None          None               0.000              2.358  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,448,4…          1,472  167,3…  None  None  None  None  None  None  None     None          None               0.000              2.717  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,479,7…          1,888  167,3…  8     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,526,7…          1,440  167,4…  None  None  None  None  None  None  None     None          None               0.000              2.778  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,549,5…          1,472  167,4…  None  None  None  None  None  None  None     None          None               0.000              2.717  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,574,2…          1,440  167,4…  None  None  None  None  None  None  None     None          None               0.000              2.778  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,595,4…          1,440  167,4…  None  None  None  None  None  None  None     None          None               0.000              2.778  Device    Pinned    Tesla V100-DGXS-32GB (0)    1    16  [CUDA memcpy DtoH]
 30,193,626,8…          1,888  167,4…  8     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,689,6…          1,696  167,4…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,718,9…          2,048  167,4…  128   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,740,5…          1,344  167,4…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,770,0…          4,928  167,5…  128   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,803,6…          9,631  167,5…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,827,9…          4,417  167,5…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,852,2…         10,495  167,5…  640   1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,880,4…          3,136  167,5…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,905,3…          3,200  167,5…  640   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,193,954,1…         25,152  167,5…  8     2     16    256   1     1     57       0.016         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_32x12…
 30,193,982,3…         27,936  167,5…  2,0…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,194,011,1…          9,407  167,6…  1,0…  1     1     32    4     1     28       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void <unnamed>::s…
 30,194,026,3…          1,951  167,6…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,194,048,3…         13,025  167,6…  2,0…  1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,194,074,6…          7,615  167,6…  256   1     1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,194,094,6…          1,312  167,6…  1     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 30,194,123,9…         13,345  167,6…  4,0…  1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
