Generating SQLite file /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260805_140403/unifolm_vla0_nsys.sqlite from /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260805_140403/unifolm_vla0_nsys.nsys-rep
Processing [/home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260805_140403/unifolm_vla0_nsys.sqlite] with [/opt/nvidia/nsight-systems/2023.1.2/host-linux-x64/reports/cuda_gpu_trace.py]... 

 ** CUDA GPU Trace (cuda_gpu_trace):

  Start (ns)    Duration (ns)  CorrId  GrdX  GrdY  GrdZ  BlkX  BlkY  BlkZ  Reg/Trd  StcSMem (MB)  DymSMem (MB)  Bytes (MB)  Throughput (MBps)  SrcMemKd  DstMemKd           Device           Ctx  Strm         Name       
 31,373,209,3…          3,808  209,4…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,214,1…          3,904  209,4…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,219,0…          3,968  209,4…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,224,0…         23,360  209,4…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,249,0…          1,344  209,4…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,373,252,2…         52,064  209,4…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,373,305,2…          4,640  209,4…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,310,6…         48,832  209,4…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,361,0…          1,344  209,5…  None  None  None  None  None  None  None     None          None               0.000            142.857  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,373,364,2…        166,720  209,5…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,373,532,0…          4,577  209,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,537,6…         49,632  209,5…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,588,9…          1,441  209,5…  None  None  None  None  None  None  None     None          None               0.000            133.241  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,373,592,2…        166,433  209,5…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,373,759,7…         34,144  209,5…  1     32    1     32    4     1     168      0.000         0.022               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  fmha_cutlassF_f32…
 31,373,794,7…          4,640  209,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,800,2…         23,745  209,6…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,825,5…          1,344  209,6…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,373,828,7…         50,080  209,6…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,373,879,8…          2,496  209,6…  174   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,883,2…          2,815  209,6…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,887,2…          5,697  209,6…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,893,9…          4,160  209,6…  12    1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,899,0…         82,880  209,7…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,373,983,0…        171,232  209,7…  96    2     1     256   1     1     82       0.027         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_64x32…
 31,374,155,2…          4,992  209,7…  696   1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,161,4…          4,160  209,7…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,166,4…         81,888  209,7…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,249,8…          1,312  209,7…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,374,253,1…        153,088  209,7…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,374,407,2…          3,328  209,7…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,411,4…          2,880  209,7…  3     1     1     128   1     1     25       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,415,2…          4,064  209,8…  6     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,420,2…         44,000  209,8…  9,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,465,1…         33,280  209,8…  384   1     1     128   1     1     61       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,374,499,3…          6,336  209,8…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,506,6…          2,080  209,8…  3     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,509,6…          3,872  209,8…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,514,4…          3,872  209,9…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,519,0…          3,968  209,9…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,523,9…         22,816  209,9…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,548,4…          1,312  209,9…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,374,551,6…         50,336  209,9…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,374,603,0…          4,800  209,9…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,608,6…         23,328  209,9…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,633,4…          1,312  209,9…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,374,636,8…         51,072  209,9…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,374,688,8…          4,672  210,0…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,694,4…         22,912  210,0…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,719,0…          1,344  210,0…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,374,722,2…         51,392  210,0…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,374,774,5…         24,032  210,0…  1     32    1     32    4     1     168      0.000         0.022               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  fmha_cutlassF_f32…
 31,374,799,4…          4,256  210,0…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,804,5…         21,984  210,1…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,827,9…          1,344  210,1…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,374,831,2…         50,400  210,1…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,374,882,5…          2,400  210,1…  174   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,886,2…          2,880  210,1…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,890,0…          5,760  210,1…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,896,7…          4,032  210,1…  12    1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,901,5…         84,096  210,1…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,374,986,5…        165,344  210,2…  96    2     1     256   1     1     82       0.027         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_64x32…
 31,375,152,7…          4,768  210,2…  696   1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,158,4…          4,287  210,2…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,163,5…         82,912  210,2…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,247,9…          1,312  210,2…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,375,251,2…        152,193  210,2…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,375,404,4…          3,200  210,2…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,408,6…          2,880  210,2…  3     1     1     128   1     1     25       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,412,5…          4,319  210,3…  6     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,417,7…         42,529  210,3…  9,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,461,1…         33,473  210,3…  384   1     1     128   1     1     61       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,375,495,5…          6,241  210,3…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,502,7…          2,304  210,3…  3     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,506,0…          3,936  210,3…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,510,8…          3,840  210,3…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,515,4…          3,936  210,4…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,520,3…         22,016  210,4…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,543,9…          1,311  210,4…  None  None  None  None  None  None  None     None          None               0.000             73.226  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,375,547,1…         50,976  210,4…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,375,599,1…          4,800  210,4…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,604,7…         50,017  210,4…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,656,4…          1,344  210,4…  None  None  None  None  None  None  None     None          None               0.000            142.857  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,375,659,6…        167,073  210,4…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,375,827,6…          4,800  210,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,833,2…         50,752  210,5…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,375,885,5…          1,344  210,5…  None  None  None  None  None  None  None     None          None               0.000            142.857  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,375,888,7…        166,240  210,5…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,376,056,0…         34,624  210,5…  1     32    1     32    4     1     168      0.000         0.022               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  fmha_cutlassF_f32…
 31,376,091,5…          4,224  210,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,096,6…         23,680  210,5…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,121,7…          1,344  210,6…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,376,125,0…         50,080  210,6…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,376,176,1…          2,400  210,6…  174   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,179,3…          3,616  210,6…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,183,7…          6,272  210,6…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,190,9…          4,224  210,6…  12    1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,196,0…         84,064  210,6…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,281,1…        170,048  210,7…  96    2     1     256   1     1     82       0.027         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_64x32…
 31,376,452,2…          5,248  210,7…  696   1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,458,4…          4,576  210,7…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,464,0…         82,752  210,7…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,548,3…          1,344  210,7…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,376,551,6…        152,224  210,7…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,376,704,8…          2,912  210,7…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,708,7…          2,784  210,7…  3     1     1     128   1     1     25       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,712,4…          4,192  210,7…  6     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,717,6…         42,976  210,8…  9,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,761,6…         34,304  210,8…  384   1     1     128   1     1     61       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,376,796,7…          6,304  210,8…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,804,0…          2,304  210,8…  3     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,807,1…          3,808  210,8…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,811,9…          4,000  210,8…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,816,8…          4,352  210,9…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,821,9…         23,936  210,9…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,847,4…          1,344  210,9…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,376,850,6…         51,392  210,9…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,376,903,0…          4,416  210,9…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,908,4…         22,592  210,9…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,932,4…          1,344  210,9…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,376,935,6…         50,048  210,9…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,376,986,6…          4,352  210,9…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,376,991,9…         23,200  211,0…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,016,5…          1,312  211,0…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,377,019,8…         52,127  211,0…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,377,072,9…         23,905  211,0…  1     32    1     32    4     1     168      0.000         0.022               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  fmha_cutlassF_f32…
 31,377,097,7…          4,160  211,0…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,102,8…         22,720  211,0…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,127,0…          1,344  211,0…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,377,130,2…         49,921  211,1…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,377,181,0…          2,432  211,1…  174   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,184,8…          3,040  211,1…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,188,7…          5,759  211,1…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,195,5…          4,033  211,1…  12    1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,200,3…         82,464  211,1…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,283,6…        169,983  211,1…  96    2     1     256   1     1     82       0.027         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_64x32…
 31,377,454,6…          5,088  211,2…  696   1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,460,6…          4,192  211,2…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,465,8…         83,360  211,2…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,550,7…          1,312  211,2…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,377,553,9…        151,456  211,2…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,377,706,4…          2,976  211,2…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,710,3…          2,752  211,2…  3     1     1     128   1     1     25       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,714,0…          4,032  211,2…  6     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,719,0…         42,656  211,2…  9,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,762,4…         33,312  211,3…  384   1     1     128   1     1     61       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,377,796,7…          6,400  211,3…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,804,2…          2,144  211,3…  3     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,807,3…          3,840  211,3…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,812,0…          3,904  211,3…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,816,9…          4,256  211,3…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,822,1…         23,360  211,4…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,847,0…          1,312  211,4…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,377,850,2…         51,616  211,4…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,377,902,7…          4,384  211,4…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,908,0…         49,696  211,4…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,377,959,3…          1,568  211,4…  None  None  None  None  None  None  None     None          None               0.000            122.449  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,377,962,7…        167,584  211,4…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,378,131,3…          4,704  211,4…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,378,136,8…         50,336  211,4…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,378,188,7…          1,344  211,5…  None  None  None  None  None  None  None     None          None               0.000            142.857  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,378,192,0…        167,488  211,5…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,378,360,3…         34,368  211,5…  1     32    1     32    4     1     168      0.000         0.022               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  fmha_cutlassF_f32…
 31,378,395,7…          4,640  211,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,378,401,3…         22,784  211,5…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,378,425,6…          1,344  211,5…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 31,378,428,9…         50,720  211,5…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 31,378,480,7…          2,688  211,6…  174   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
